date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score
2020-04-16 18:52:30.144435,"(1, 1)",25,Yes,0.2,RandomForest,0.11174785100286533,39,0.8882521489971347,0.4454767281603687,0.13219588434488147,0.2343034313664686,0.20454545454545456,0.5748898678414097,0.2409972299168975,0.339622641509434
2020-04-16 18:52:36.377782,"(1, 1)",25,Yes,0.3,RandomForest,0.10601719197707736,37,0.8939828080229226,0.4483163001715513,0.1306329773378484,0.2427544478762244,0.21762870514820595,0.5836820083682008,0.25761772853185594,0.3574631646380525
2020-04-16 18:52:42.774039,"(1, 1)",25,Yes,0.4,RandomForest,0.09742120343839544,34,0.9025787965616046,0.4537525917144579,0.1320656420942954,0.2401027776744109,0.21212121212121213,0.5723270440251572,0.2520775623268698,0.35000000000000003
2020-04-16 18:52:49.745494,"(1, 1)",50,Yes,0.2,RandomForest,0.1174785100286533,41,0.8825214899713467,0.4496775445297195,0.1320656420942954,0.2582316720210703,0.22059953881629515,0.5683168316831683,0.26500461680517085,0.3614609571788413
2020-04-16 18:52:56.667637,"(1, 1)",50,Yes,0.3,RandomForest,0.12034383954154727,42,0.8796561604584527,0.4532811886728646,0.1316749153425371,0.25549286355160283,0.2229054573405073,0.5708661417322834,0.2677746999076639,0.3645505971087366
2020-04-16 18:53:03.359229,"(1, 1)",50,Yes,0.4,RandomForest,0.1318051575931232,46,0.8681948424068768,0.4498371132009524,0.13154467309195106,0.2690937723530847,0.2230769230769231,0.571992110453649,0.2677746999076639,0.3647798742138365
2020-04-16 18:53:10.557763,"(1, 1)",100,Yes,0.2,RandomForest,0.14326647564469913,50,0.8567335243553009,0.4636725910875419,0.13011200833550404,0.2700354604007899,0.2356541698546289,0.5789473684210527,0.28439519852262235,0.3814241486068112
2020-04-16 18:53:17.511559,"(1, 1)",100,Yes,0.3,RandomForest,0.14326647564469913,50,0.8567335243553009,0.4766014269021852,0.12750716332378226,0.2696311766870506,0.23515625,0.6044176706827309,0.27793167128347185,0.38077166350411135
2020-04-16 18:53:24.307818,"(1, 1)",100,Yes,0.4,RandomForest,0.1318051575931232,46,0.8681948424068768,0.4721472178100464,0.12724667882261007,0.2561592935876604,0.23131392604248624,0.6099585062240664,0.2714681440443213,0.3757188498402556
2020-04-16 18:53:32.910858,"(1, 1)",500,Yes,0.2,RandomForest,0.1518624641833811,53,0.8481375358166189,0.5448993099676442,0.12086480854389164,0.2725881926096825,0.2455284552845529,0.6726057906458798,0.2788550323176362,0.3942558746736292
2020-04-16 18:53:41.280957,"(1, 1)",500,Yes,0.3,RandomForest,0.12320916905444125,43,0.8767908309455588,0.5334771019800658,0.12203698879916645,0.26271019652108474,0.2357259380097879,0.6689814814814815,0.26685133887349954,0.3815181518151815
2020-04-16 18:53:48.864148,"(1, 1)",500,Yes,0.4,RandomForest,0.16045845272206305,56,0.8395415472779371,0.5377482754824423,0.11852044803334195,0.2840495106612585,0.2497938994229184,0.6997690531177829,0.2797783933518005,0.3997361477572559
2020-04-16 18:53:57.882320,"(1, 1)",1000,Yes,0.2,RandomForest,0.1174785100286533,41,0.8825214899713467,0.535919694109794,0.1212555352956499,0.27109526497062314,0.2387571545380213,0.6759259259259259,0.2696214219759926,0.3854785478547855
2020-04-16 18:54:06.506629,"(1, 1)",1000,Yes,0.3,RandomForest,0.13753581661891118,48,0.8624641833810889,0.5510264830218738,0.1200833550403751,0.2652245438420223,0.23548922056384744,0.6977886977886978,0.2622345337026777,0.3812080536912752
2020-04-16 18:54:16.214170,"(1, 1)",1000,Yes,0.4,RandomForest,0.12893982808022922,45,0.8710601719197708,0.5433075698828116,0.1212555352956499,0.2620325233505749,0.2293046357615894,0.6890547263681592,0.25577100646352724,0.3730639730639731
2020-04-16 18:54:22.640503,"(2, 2)",25,Yes,0.2,RandomForest,0.07449856733524356,26,0.9255014326647564,0.4237696420699764,0.14183381088825214,0.06821086427103619,0.06443298969072164,0.4807692307692308,0.06925207756232687,0.12106537530266345
2020-04-16 18:54:29.803728,"(2, 2)",25,Yes,0.3,RandomForest,0.07163323782234958,25,0.9283667621776504,0.4318311466682353,0.1409221151341495,0.07843395064025438,0.07600341588385995,0.5028248587570622,0.08217913204062789,0.1412698412698413
2020-04-16 18:54:35.590565,"(2, 2)",25,Yes,0.4,RandomForest,0.07449856733524356,26,0.9255014326647564,0.4308148739704406,0.14079187288356346,0.0803680480614578,0.07764505119453925,0.5055555555555555,0.0840258541089566,0.14410134600158353
2020-04-16 18:54:41.050503,"(2, 2)",50,Yes,0.2,RandomForest,0.06876790830945559,24,0.9312320916905444,0.4221708715634866,0.14027090388121907,0.10926477215875496,0.10324729392173188,0.5123966942148761,0.11449676823638046,0.18716981132075472
2020-04-16 18:54:46.656565,"(2, 2)",50,Yes,0.3,RandomForest,0.07449856733524356,26,0.9255014326647564,0.4280844236488589,0.1374055743683251,0.11788463844337772,0.11195286195286196,0.5588235294117647,0.12280701754385966,0.20136260408781226
2020-04-16 18:54:52.555107,"(2, 2)",50,Yes,0.4,RandomForest,0.07736389684813752,27,0.9226361031518624,0.4281391119955824,0.13935920812711644,0.11295434905750093,0.1060985797827903,0.5269709543568465,0.1172668513388735,0.1918429003021148
