65	,	 src/main/java/net/sf/jabref/export/AutoSaveManager.java
65	,	 src/main/java/net/sf/jabref/export/SaveSession.java
65	,	 src/main/java/net/sf/jabref/gui/EntryCustomizationDialog2.java
65	,	 src/main/java/net/sf/jabref/gui/FileListEntryEditor.java
65	,	 src/main/java/net/sf/jabref/imports/ACMPortalFetcher.java
65	,	 src/main/java/net/sf/jabref/imports/AutosaveStartupPrompter.java
65	,	 src/main/java/net/sf/jabref/imports/DOItoBibTeXFetcher.java
65	,	 src/main/java/net/sf/jabref/imports/DiVAtoBibTeXFetcher.java
65	,	 src/main/java/net/sf/jabref/imports/GeneralFetcher.java
65	,	 src/main/java/net/sf/jabref/imports/HTMLConverter.java
65	,	 src/main/java/net/sf/jabref/imports/IEEEXploreFetcher.java
65	,	 src/main/java/net/sf/jabref/imports/OpenDatabaseAction.java
65	,	 src/main/java/net/sf/jabref/imports/fetcher/ISBNtoBibTeXFetcher.java
65	,	 src/main/java/net/sf/jabref/labelPattern/LabelPatternUtil.java
65	,	 src/main/java/net/sf/jabref/plugin/PluginInstaller.java
65	,	 src/main/java/net/sf/jabref/sql/DBStrings.java
65	,	 src/main/java/net/sf/jabref/util/Util.java
66	,	src/main/java/net/sf/jabref/imports/INSPIREBibtexFilterReader.java
67	,	src/main/java/net/sf/jabref/imports/INSPIREFetcher.java
68	,	src/main/java/net/sf/jabref/imports/SPIRESBibtexFilterReader.java
71	,	src/main/java/net/sf/jabref/JabRef.java
74	,	src/main/java/net/sf/jabref/export/layout/format/CreateDocBookAuthors.java
74	,	 src/main/java/net/sf/jabref/export/layout/format/HTMLChars.java
74	,	 src/main/java/net/sf/jabref/export/layout/format/RTFChars.java
74	,	 src/main/java/net/sf/jabref/export/layout/format/XMLChars.java
74	,	 src/main/java/net/sf/jabref/mods/MODSEntry.java
74	,	 src/main/java/net/sf/jabref/msbib/MSBibEntry.java
74	,	 src/test/java/net/sf/jabref/export/layout/HTMLCharsTest.java
74	,	 src/test/java/net/sf/jabref/export/layout/LayoutEntryTest.java
74	,	 src/test/java/net/sf/jabref/export/layout/RTFCharsTest.java
75	,	src/main/java/net/sf/jabref/PreambleEditor.java
77	,	src/main/java/net/sf/jabref/FileSortTab.java
77	,	 src/main/java/net/sf/jabref/JabRef.java
77	,	 src/main/java/net/sf/jabref/JabRefFrame.java
77	,	 src/main/java/net/sf/jabref/export/layout/LayoutEntry.java
77	,	 src/main/java/net/sf/jabref/groups/GroupSelector.java
77	,	 src/main/java/net/sf/jabref/gui/MainTableSelectionListener.java
77	,	 src/main/java/net/sf/jabref/imports/CopacImporter.java
77	,	 src/main/java/net/sf/jabref/util/XMPUtil.java
77	,	 src/test/java/net/sf/jabref/AuthorListTest.java
77	,	 src/test/java/net/sf/jabref/bst/BibtexNameFormatterTest.java
77	,	 src/test/java/net/sf/jabref/bst/TestVM.java
77	,	 src/test/java/net/sf/jabref/export/layout/format/CompositeFormatTest.java
77	,	 src/test/java/net/sf/jabref/imports/BibtexParserTest.java
77	,	 src/test/java/net/sf/jabref/imports/OAI2ImportTest.java
77	,	 src/test/java/net/sf/jabref/util/UtilFindFileTest.java
77	,	 src/test/java/net/sf/jabref/util/XMPSchemaBibtexTest.java
77	,	 src/test/java/net/sf/jabref/util/XMPUtilTest.java
80	,	src/main/java/net/sf/jabref/gui/CleanUpAction.java
80	,	 src/main/java/net/sf/jabref/gui/MainTable.java
80	,	 src/main/java/net/sf/jabref/oo/OOPreFormatter.java
