150,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
162,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0
164,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
165,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
166,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
175,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
176,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
178,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
217,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
225,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
228,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
235,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
236,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
237,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
239,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
241,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
259,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1
261,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
264,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
272,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
274,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
276,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
283,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
286,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
287,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
292,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
298,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
299,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
301,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
302,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1
303,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
304,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
305,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0
306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
308,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
309,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
310,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
311,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
320,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
331,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
332,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
334,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
335,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
337,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
